index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace,labels,newDevelopmentFinished
20,98284803,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/e4/46/1006662935.jpg,2085,2,,275000.0,flat,sale,86.0,False,4,1,barrio La Font de la Guatlla,Barcelona,Barcelona,Sants-Montjuïc,es,La Font de la Guatlla,41.3708247,2.144512,False,https://www.idealista.com/inmueble/98284803/,2334,"Barcelona · Gran Vía de les Corts Catalanes Oportunidad de compra, para inversores, en La Gran Vía de les Corts Catalanes, una de las vías más importantes de la ciudad de Barcelona con amplia oferta gastronómica, restaurantes y comercios. Además es una zona muy bien comunicada, con acceso a todas las líneas de metro de Barcelona y autobuses (metros L1, L3, L8, buses y trenes). Piso de de 86,75 m2 dispone de 4 habitaciones, un baño, cocina, lavadero, trastero y terraza. La vivienda dispone de un contrato de arrendamiento en vigor con caducidad el 21 de junio de 2026 por un importe de 692,87€/mes. Consúltenos para más información. Access Home Inmobiliaria.",False,good,False,True,3198.0,{'typology': 'flat'},"{'subtitle': 'La Font de la Guatlla, Barcelona', 'title': 'Piso'}",True,False,False,False,False,False,,,
21,98284804,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/1f/ee/1006662940.jpg,2086,2,,275000.0,flat,sale,79.0,False,4,1,barrio La Font de la Guatlla,Barcelona,Barcelona,Sants-Montjuïc,es,La Font de la Guatlla,41.3734247,2.144912,False,https://www.idealista.com/inmueble/98284804/,2073,"Barcelona · Gran Vía de les Corts Catalanes Oportunidad de compra, para inversores, en La Gran Vía de les Corts Catalanes, una de las vías más importantes de la ciudad de Barcelona con amplia oferta gastronómica, restaurantes y comercios. Además es una zona muy bien comunicada, con acceso a todas las líneas de metro de Barcelona y autobuses (metros L1, L3, L8, buses y trenes). Piso de de 79,50 m2 dispone de 4 habitaciones, un baño, cocina y lavadero. La vivienda dispone de un contrato de arrendamiento en vigor con caducidad el 31 de julio de 2026 por un importe de 639,26€/mes. Consúltenos para más información. Access Home Inmobiliaria.",False,good,False,True,3481.0,{'typology': 'flat'},"{'subtitle': 'La Font de la Guatlla, Barcelona', 'title': 'Piso'}",True,False,False,False,False,False,,,
22,98284802,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/7b/7c/1006662919.jpg,2084,2,,275000.0,flat,sale,87.0,False,4,1,barrio La Font de la Guatlla,Barcelona,Barcelona,Sants-Montjuïc,es,La Font de la Guatlla,41.3734247,2.146012,False,https://www.idealista.com/inmueble/98284802/,2022,"Barcelona · Gran Vía de les Corts Catalanes Oportunidad de compra, para inversores, en La Gran Vía de les Corts Catalanes, una de las vías más importantes de la ciudad de Barcelona con amplia oferta gastronómica, restaurantes y comercios. Además es una zona muy bien comunicada, con acceso a todas las líneas de metro de Barcelona y autobuses (metros L1, L3, L8, buses y trenes). Piso de 87,60 m2 dispone de 4 habitaciones, un baño, cocina, lavadero, trastero y terraza. La vivienda dispone de un contrato de arrendamiento en vigor con caducidad el 15 de marzo de 2025 por un importe de 706,60€/mes. Consúltenos para más información. Access Home Inmobiliaria.",False,good,False,True,3161.0,{'typology': 'flat'},"{'subtitle': 'La Font de la Guatlla, Barcelona', 'title': 'Piso'}",True,False,False,False,False,False,,,
23,97829467,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/bb/b6/1066142154.jpg,V736,32,3,195000.0,flat,sale,74.0,True,3,2,barrio Sant Pere - Santa Caterina i la Ribera,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3855023,2.180697,False,https://www.idealista.com/inmueble/97829467/,1847,"Para más información y/o concertar visita contactar con Miquel 645813648 (whatsup y telf)    MC CONSULTING vende piso exterior en última planta para reformar con posibilidades de redistribución.    Actualmente costa de tres habitaciones (dos de ellas con ventilación indirecta) salón comedor, cocina amplia, baño con wc por separado y dos balcones.    Muy cercano a Museo Picasso. Finca antigua en buen estado de conservación.",False,renew,False,False,2635.0,{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Piso'}",True,False,False,False,False,False,,,
24,99844724,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/a3/3f/1057008412.jpg,EGK0400_1,4,1,275000.0,flat,sale,87.0,True,4,1,Gran Via de les Corts Catalanes,Barcelona,Barcelona,Sants-Montjuïc,es,La Font de la Guatlla,41.374008,2.144849,False,https://www.idealista.com/inmueble/99844724/,2023,"PISO EN VENTA EN PLAÇA ESPANYA (GRAN VIA) Piso en venta en edificio excelentemente ubicado con ascensor, oportunidad para inversores, se encuentra arrendado. Primera planta de altura. Disponemos de hoja de rentas, a escasos 5 minutos a pie de Plaça D’Espanya. En venta más pisos en el mismo edificio. Pisos disponibles: Principal 3:  87,60m2 + terraza 78,60m2. Vencimiento alquiler: 23/11/2024 Precio: 360.000€ 1º3ª:  87,60m2. Vencimiento alquiler: 15/03/2025 Precio: 275.000€ 4º2ª:  79,50m2. Vencimiento alquiler: 31/07/2026 Precio: 275.000€ 6º1:  86,75m2. Vencimiento alquiler: 21/06/2026 Precio: 275.000€ Se pueden comprar en lote. Ubicación: La ubicación es excelente, muy próximo a Plaça Espanya, de la Av. Paral•lel y de la montaña de Montjuic Todos los servicios en el entorno próximo, así como excelentes comunicaciones por transporte público.",False,renew,False,True,3161.0,{'typology': 'flat'},"{'subtitle': 'La Font de la Guatlla, Barcelona', 'title': 'Piso en Gran Via de les Corts Catalanes'}",False,False,False,False,False,False,,,
25,99503224,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/95/a1/1046002195.jpg,,11,4,370000.0,flat,sale,105.0,True,4,2,PROVENÇA,Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4068011,2.1772384,False,https://www.idealista.com/inmueble/99503224/,2515,"Precioso piso en Sagrada Família. Muy Luminoso, el comedor y la habitación doble tiene vistas al interior de Illa.  4 habitaciones, dos lavabos cocina muy espaciosa, grandes posibilidades. techos altos. Al lado del Metro de Sagrada Família, linia 2 y 5. autobuses. El mercado está al lado del edificio e igual que el centro Cívico de Sagrada Família. La situación del piso hace que sea tranquilo al dar al interior de illa.",False,good,False,True,3524.0,{'typology': 'flat'},"{'subtitle': 'La Sagrada Família, Barcelona', 'title': 'Piso en PROVENÇA'}",False,False,False,False,False,False,,,
26,98735681,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/f3/a0/1022068141.jpg,6002,8,6,297000.0,flat,sale,80.0,True,4,1,Calle del Rec Comtal,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3888756,2.1818954,False,https://www.idealista.com/inmueble/98735681/,1910,"Grupo Dolça llar presenta en exclusiva, este luminoso inmueble ubicado en una 6 planta real con ascensor de una Finca regia de 1878. Para reformar a su gusto. Se encuentra ubicado en una de las zonas mas emblemáticas de Barcelona, a cien metros del Arc del Triunfo y el Paseo de Lluis Companys Piso 72 M² útiles todo bien aprovechados ya que el inmueble no tiene espacios perdidos en pasillo, dispone 4 dormitorios (uno doble, uno mediano y dos individuales), de los cuales dos son exteriores a la calle, Salón exterior, cocina con posibilidad de ampliarla, recibidor, baño, galería y trastero. Piso alto con mucha luz, es un sexto real de altura, muy bien comunicado. Para reformar a su gusto con carpintería de aluminio. -  Excelente ubicación a un minuto del metro Arc del triunfo, Renfe, trasportes públicos, comercios, supermercados y próximo al parque de la Ciutadella. - En el precio del inmueble no se incluye los gastos de notaría, registro, impuestos y los honorarios que se le puedan girar al comprador.",False,renew,False,True,3713.0,{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Piso en Calle del Rec Comtal'}",False,False,False,False,False,False,,,
27,97731178,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/73/66/991825668.jpg,W-02OR7J,6,bj,260000.0,flat,sale,101.0,True,1,1,barrio Sant Andreu,Barcelona,Barcelona,Sant Andreu,es,Sant Andreu,41.4293933,2.184607,False,https://www.idealista.com/inmueble/97731178/,4994,"Bajo con terraza en Sant Andreu En pleno barrio de Sant Andreu, en una zona semi-peatonal y muy cerca del Passeig Fabra i Puig, encontramos una bonita finca regia de 1920, perfectamente conservada, con sus balaustradas, techos altos, sus escaleras amplias, volta catalana y suelos hidráulicos. El piso en cuestión es un bajos con CH y salida a dos vientos. Se entra desde la escalera comunitaria, y el vestíbulo, tiene dos habitaciones dobles, cocina abierta a salón y salida a una terraza-patio de unos 50m2 que tiene sol directo todo el día. La comunidad tiene pocos vecinos y no tiene ascensor, pero con un acceso fácil y un práctico espacio de uso comunitario en la entrada. A dos minutos de transporte público y de los principales servicios y área comercial del centro de Sant Andreu, encontramos esta vivienda, que por estar en una calle semi peatonal y muy poco transitada, es muy tranquila. Una inversión de futuro segura.",False,good,False,False,2574.0,{'typology': 'flat'},"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso'}",False,False,False,True,False,False,,,
28,99363366,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/d3/d9/1065107668.jpg,ÀTI_1684,25,4,155000.0,penthouse,sale,70.0,True,3,1,barrio El Carmel,Barcelona,Barcelona,Horta Guinardó,es,El Carmel,41.4240051,2.1526472,False,https://www.idealista.com/inmueble/99363366/,3951,"ATICO CON VISTAS PANORÁMICAS EN CALLE DANTE ALIGHIERI, Tres habitaciones, salón-comedor, cocina equipada, baño completo y terraza, muy soleado. Zona con todos los servicios, mercado municipal, supermercados, biblioteca, colegios, C. A. P. gimnasio, etc. bien comunicado metro línea 5 ( Carmel y Horta) y autobuses varios, junto zonas verdes y deportivas del Valle Hebrón, con instalaciones deportivas y parques para pasear y a diez minutos hospital Vall de Hebrón y hospital San Rafael. Fácil acceso a la Ronda de Dalt y Túnel de la Rovira.",False,good,False,,2214.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Carmel, Barcelona', 'title': 'Ático'}",False,False,False,False,False,False,,,
29,99539485,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/ea/72/1046903972.jpg,W-02QM6E,42,,259000.0,duplex,sale,125.0,True,2,2,barrio Sant Martí de Provençals,Barcelona,Barcelona,Sant Martí,es,Sant Martí de Provençals,41.4153654,2.2045178,False,https://www.idealista.com/inmueble/99539485/,4811,"Dúplex rehabilitado a estrenar en Sant Martí Presentamos este fantástico bajo dúplex, que ha sido recién rehabilitado y está listo para estrenar, donde se han cuidado todos los detalles para convertirlo en una preciosa vivienda muy espaciosa.  A través de una entrada independiente accedemos a la primera planta, donde se encuentra la zona de día, con grandes ventanas que proveen mucha luz natural. En esta planta destacamos su gran salón comedor y una espectacular y muy moderna cocina abierta. Finalmente en esta planta encontramos un hermoso baño completo. Subiendo por las escaleras de madera se tiene acceso a un cómodo distribuidor que conecta las habitaciones. En primer lugar tenemos una amplia habitación individual con salida al balcón que comparten ambas habitaciones. Frente a ella se encuentra un fantástico baño completo, con lavabo independiente, doble lavamanos e increíble ducha doble. Este baño tiene una entrada por el distribuidor y una entrada entrada directa desde la habitación principal.  Finalmente tenemos una gran habitación doble con walking closet, que al tener entrada independiente al baño se puede considerar una master suite. Esta maravillosa habitación tiene salida al balcón que da a la calle y le proporciona un espacio exterior único en este tipo de propiedades. El distrito de Sant Martí y los barrios que lo conforman, han sufrido una intensa transformación en los últimos años. El antiguo barrio industrial ha pasado a convertirse en uno de los sitios de moda en Barcelona dando paso a startups, modernos lotfs y oficinas. Espacios arbolados entre plazas, parques, paseos y demás vías circulatorias de buena escala verde y recreativa, con una proximidad de las playas y Diagonal Mar. Tiene una gran comunicación de transporte público como son el tranvia, la red de buses superficiales y las líneas de metro, las cuales se conectan a las estaciones de cercanías. También la conexión con la ronda del litoral a través de los diferentes ramales es directa y de fácil acceso para todo tipo de vehículo particular. Reflejo del área que apuesta a una zona en crecimiento y revitalización, con edificios de oficina, culturales, museos y educativos que se combinan con los parques, los restaurantes, las cafeterías, los comercios que son parte de las tantas formas de recreación y desarrollo que presenta esta área en expansión en constante renovación.",True,good,False,False,2072.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Sant Martí de Provençals, Barcelona', 'title': 'Dúplex'}",False,False,True,False,False,False,,,
30,97964454,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/2e/d0/1060641520.jpg,20043,15,1,150000.0,flat,sale,63.0,True,3,1,Via Júlia,Barcelona,Barcelona,Nou Barris,es,Verdun,41.4454721,2.1774416,False,https://www.idealista.com/inmueble/97964454/,6487,"Se vende magnifico inmueble, en Vía Julia, Nou Barris - Zona Verdún. 2º real con ascensor, 64m2 distribuidos en 3 dormitorios uno dobles y dos individuales, salón comedor exterior a calle, baño con bañera, lavadero, cocina amueblada pendiente de actualización, estancias cuadradas, ventanas de madera, suelo de parquet. Ubicado en inmejorable zona del barrio junto el metro de Llucmajor (L4), variedad de lineas de bus: ( 11-76-80-81-D40-D50-N1-V29), parque de la guineueta, colegios públicos y concertados.  VEN A VERLO SIN NINGÚN TIPO DE COMPROMISO.  SI DESEA UN ASESORAMIENTO FINANCIERO PARA ENCONTRAR LA MEJOR ENTIDAD BANCARIA A SU PERFIL, NO DUDE EN LLAMAR.  HONORARIOS DE AGENCIA NO INCLUIDOS.",True,renew,False,True,2381.0,{'typology': 'flat'},"{'subtitle': 'Verdun, Barcelona', 'title': 'Piso en Via Júlia'}",True,False,False,False,False,False,,,
31,94650411,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/49/43/802359655.jpg,V159STAMONICA,12,en,200000.0,flat,sale,52.0,False,1,1,santa monica,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3754316,2.1756053,False,https://www.idealista.com/inmueble/94650411/,2031,"Coqueto piso a pocos pasos de La Rambla, cerca del mar. Ideal para invertir, el piso se vende con contrato de alquiler hasta abril 2026 por 630 €/mes, Completamente amueblado y con electrodomésticos, 1 habitación doble con armario, amplio baño con bañera, salón-comedor, cocina abierta, vitrocerámica, lavadora, aire acondicionado frio/calor por conductos, persianas eléctricas. Muy bien comunicado, muy cerca del metro Drassanes L3. Gastos comunitarios: 39,72 €/mes IBI: 27,49 €/mes.",False,good,False,True,3846.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en santa monica'}",False,False,False,False,False,False,,,
32,99684453,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/b3/c2/1051286516.jpg,RZPDR-454-DIVINITY,27,,399000.0,chalet,sale,89.0,False,3,2,Calle RUIZ DE PADRON,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4165235,2.1861922,False,https://www.idealista.com/inmueble/99684453/,3828,"Casa en venta en Camp del Arpa - Barcelona  Casa independiente de 97 m2. , toda exterior y muy luminoso y para entrar a vivir Dispone de 3 habitaciones, dos dobles hacia la calle y 1 simple, también, su baño es completo y con aseo de cortesía, cocina bien equipada.  La casa está en perfecto estado de conservación, toda la instalación de tuberías han sido recientemente cambiadas, como la tela asfáltica y suelos de su inmensa terraza de 70 m2, con orientación Mar, toda despejada con un pequeño trastero, hacen que puedas entrar a vivir ya! Ventanas aluminio, puertas de roble, suelo de gres, calefacción por radiadores y aire acondicionado.  En el patio exterior disponemos de una galería de múltiples usos como un amplio trastero para que puedas almacenar lo que quieras. Finca toda rehabilitada y muy buen estado a pesar de que es un edificio de 1926 La propiedad se vende con cédula de Habitabilidad, certificado energético, actuales que están en trámite. El barrio: El camp del arpa cuenta con todos los servicios necesarios para una vida diaria como colegios, parques, comercios, muy buena comunicación de transporte con 3 líneas de metro a su alrededor, centros de salud como el Hospital de Sant Pau a solo a 7 calles andando. Transportes: ( Junto a L2 Navas y Clot, Camp del arpa), también encontramos estación de tren Clot de Renfe ) a 10 minutos andando, a parte buses y demás medios de transporte. Honorarios de agencia 3% + Iva, en impuestos, como gastos de compra venta no incluidos en el precio.",True,good,False,,4483.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': ""El Camp de l'Arpa del Clot, Barcelona"", 'title': 'Chalet pareado en Calle RUIZ DE PADRON'}",True,False,False,False,False,False,,,
33,99115713,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/fd/ef/1034031364.jpg,J.A. ALT PEDRELL,25,5,380000.0,penthouse,sale,92.0,True,1,1,Calle Alt de Pedrell s/n,Barcelona,Barcelona,Horta Guinardó,es,La Font d'En Fargues,41.4247742,2.1693824,True,https://www.idealista.com/inmueble/99115713/,4093,"LA CASA AGENCY PRESENTA:  ÁTICO CON INCREIBLES VISTAS EN LA FONT DE'N FARGAS 5ª Planta con ascensor, consta de 88m² construidos distribuidos de la siguiente manera: - Gran salón comedor con salida a balcón y TERRAZA CON VISTAS PANORÁMICAS - 1 habitación doble (antes eran 3 habitaciones, se pueden recuperar) - 1 cuarto de baño de 3 piezas. ( antes eran 2 baños) - Gran cocina exterior con salida a terraza Piso MUY LUMINOSO todo el día con vistas a Barcelona Posibilidad de plaza de parking El piso cuenta con aire acondicionado y calefacción individual por radiadores en todas las estancias. ¡CONTACTA AHORA PARA AGENDAR UNA VISITA! Vale la pena visitarlo! Muy bien comunicado con Farmacias, supermercados y colegios a tan sólo 10 minutos de Paseo Maragall. ¿Necesitas asesoramiento financiero? Nuestros asesores financieros profesionales te orientarán sin compromiso en el trámite de hipotecas ¡DE MANERA TOTALMENTE GRATUITA!",False,good,False,True,4130.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""La Font d'En Fargues, Barcelona"", 'title': 'Ático en Calle Alt de Pedrell s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 25000.0}",,
